time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2016-01-04T05:36:43.000Z,51.7037,-173.78,18.9,1.9,ml,,,,0.29,ak,ak12441444,2016-01-07T00:45:46.788Z,"61km SSE of Atka, Alaska",earthquake
2016-01-04T05:34:08.000Z,63.2563,-145.2817,4,2.1,ml,,,,0.65,ak,ak12423222,2016-01-07T00:45:32.982Z,"68km S of Deltana, Alaska",earthquake
2016-01-04T05:33:13.961Z,41.871,-119.6261,8.2,1.8,ml,6,122.93,0.15,0.1649,nn,nn00525310,2016-01-04T12:38:09.649Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-04T05:28:16.888Z,41.877,-119.6047,6.4,1.3,ml,6,208.12,0.161,0.1134,nn,nn00525323,2016-01-04T12:34:59.515Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-04T05:26:09.000Z,63.2242,-150.7234,126.7,2.2,ml,,,,0.41,ak,ak12422146,2016-01-07T00:45:37.506Z,"90km W of Cantwell, Alaska",earthquake
2016-01-04T05:07:33.000Z,63.2607,-145.3048,2.6,1.6,ml,,,,0.58,ak,ak12422129,2016-01-07T00:45:35.475Z,"68km S of Deltana, Alaska",earthquake
2016-01-04T05:06:17.790Z,33.6695,-116.7675,14.59,1.04,ml,36,47,0.06425,0.15,ci,ci37510048,2016-01-04T14:06:02.217Z,"9km SSW of Idyllwild, California",earthquake
2016-01-04T05:06:03.224Z,41.871,-119.6106,5.7,1.2,ml,5,222,0.16,0.0939,nn,nn00525309,2016-01-04T12:31:41.442Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-04T05:02:22.035Z,41.8553,-119.6114,6.3,1.6,ml,6,140.22,0.169,0.1729,nn,nn00525308,2016-01-04T12:28:31.865Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-04T04:59:21.830Z,38.7589989,-122.7330017,1.51,1.09,md,7,132,0.01884,0.02,nc,nc72573405,2016-01-04T05:00:58.570Z,"2km SE of The Geysers, California",earthquake
2016-01-04T04:55:55.830Z,41.8649,-119.6193,9.4,1.7,ml,7,192.74,0.158,0.1941,nn,nn00525306,2016-01-04T13:21:30.884Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-04T04:43:49.000Z,63.2684,-145.2697,2.8,1.3,ml,,,,0.46,ak,ak12422118,2016-01-07T00:37:52.724Z,"67km S of Deltana, Alaska",earthquake
2016-01-04T04:41:47.000Z,54.1135,-164.9929,66,2.8,ml,,,,0.55,ak,ak12422105,2016-01-07T00:39:05.840Z,"51km E of Akutan, Alaska",earthquake
2016-01-04T04:38:39.000Z,63.2594,-145.2509,3.3,2.2,ml,,,,0.77,ak,ak12422089,2016-01-07T00:38:02.711Z,"68km S of Deltana, Alaska",earthquake
2016-01-04T04:33:09.940Z,36.7208,-98.0513,5,2.5,mb_lg,,49,0.105,0.39,us,us10004b4b,2016-01-04T06:08:15.768Z,"27km E of Cherokee, Oklahoma",earthquake
2016-01-04T04:33:02.060Z,41.8639,-119.6285,7.4,1.1,ml,5,222.73,0.153,0.0534,nn,nn00525321,2016-01-04T12:25:21.610Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-04T04:29:50.036Z,41.8528,-119.5913,2.3,1.8,ml,5,225.31,0.182,0.1936,nn,nn00525303,2016-01-04T04:52:34.037Z,"72km ESE of Lakeview, Oregon",earthquake
2016-01-04T04:27:47.820Z,34.4441667,-117.9396667,8.78,1.57,ml,38,40,0.01385,0.16,ci,ci37510040,2016-01-04T14:07:18.320Z,"8km SSW of Pearblossum, California",earthquake
2016-01-04T04:20:59.000Z,63.2659,-145.2768,10.5,1.4,ml,,,,0.58,ak,ak12421017,2016-01-07T00:37:57.752Z,"67km S of Deltana, Alaska",earthquake
2016-01-04T04:09:09.457Z,37.3736,-114.9826,0,1.1,ml,9,143.98,0.064,0.1593,nn,nn00525301,2016-01-04T04:55:42.231Z,"16km E of Alamo, Nevada",earthquake
2016-01-04T04:05:14.200Z,33.7098333,-116.771,15.69,1.44,ml,55,22,0.04945,0.17,ci,ci37510032,2016-01-04T14:06:22.948Z,"6km SW of Idyllwild, California",earthquake
2016-01-04T03:56:42.000Z,63.2647,-145.3191,6.5,1.1,ml,,,,0.45,ak,ak12441436,2016-01-07T00:37:30.642Z,"67km S of Deltana, Alaska",earthquake
2016-01-04T03:30:24.440Z,19.0233333,-155.4155,35.968,1.89,md,31,225,0.1386,0.1,hv,hv61142196,2016-01-04T21:56:19.590Z,"21km SSE of Pahala, Hawaii",earthquake
2016-01-04T03:26:57.000Z,61.1496,-150.7123,17.2,1.5,ml,,,,0.42,ak,ak12420978,2016-01-07T00:38:07.739Z,"44km W of Anchorage, Alaska",earthquake
2016-01-04T03:21:30.464Z,41.8611,-119.624,6.7,1.3,ml,5,223.29,0.158,0.066,nn,nn00525300,2016-01-04T04:36:58.059Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-04T03:14:36.020Z,38.841835,-122.8406677,1.55,1.34,md,23,61,0.005184,0.02,nc,nc72573385,2016-01-04T03:16:12.960Z,"10km WNW of Cobb, California",earthquake
2016-01-04T03:09:19.000Z,61.1937,-140.6831,3.8,1.2,ml,,,,0.75,ak,ak12419901,2016-01-07T00:38:04.782Z,"157km NE of Cape Yakataga, Alaska",earthquake
2016-01-04T03:05:47.850Z,26.5727,55.391,10,4.3,mb,,103,1.778,1.06,us,us10004b41,2016-01-04T04:16:32.173Z,"50km E of Bandar-e Lengeh, Iran",earthquake
2016-01-04T02:46:14.340Z,41.8567,-119.6235,8.9,1.6,ml,7,193.24,0.161,0.1875,nn,nn00525295,2016-01-04T03:26:34.715Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-04T02:38:04.000Z,61.0317,-148.9316,3.4,3.6,ml,,,,0.66,ak,ak12419863,2016-01-07T00:38:43.791Z,"31km NNW of Whittier, Alaska",earthquake
2016-01-04T02:35:53.000Z,50.6347,-173.4477,10.8,2.5,ml,,,,0.5,ak,ak12441431,2016-01-07T00:38:17.278Z,"181km SSE of Atka, Alaska",earthquake
2016-01-04T02:34:33.770Z,-36.8866,-96.1243,10,4.6,mb,,188,14.827,0.62,us,us10004b3y,2016-01-04T04:34:13.240Z,"West Chile Rise",earthquake
2016-01-04T02:31:45.790Z,37.5576667,-118.8625,4.26,1.45,md,29,105,0.0418,0.06,nc,nc72573360,2016-01-06T23:42:05.021Z,"13km SE of Mammoth Lakes, California",earthquake
2016-01-04T02:16:44.000Z,61.0053,-147.775,14.2,1.7,ml,,,,0.48,ak,ak12418788,2016-01-07T00:38:13.777Z,"55km ENE of Whittier, Alaska",earthquake
2016-01-04T02:14:29.000Z,60.0422,-140.6324,13.7,2.4,ml,,,,0.91,ak,ak12418786,2016-01-07T00:37:50.688Z,"75km NW of Yakutat, Alaska",earthquake
2016-01-04T02:05:54.600Z,18.5317,-66.9335,12,2.3,Md,7,244.8,0.18056137,0.07,pr,pr16004000,2016-01-04T04:22:26.455Z,"6km N of Quebradillas, Puerto Rico",earthquake
2016-01-04T01:51:24.000Z,63.1694,-153.0537,12,1,ml,,,,0.72,ak,ak12441427,2016-01-07T00:37:34.680Z,"130km ENE of McGrath, Alaska",earthquake
2016-01-04T01:51:06.650Z,15.9295,-95.0976,35,4.3,mb,,157,2.867,1.21,us,us10004b3m,2016-01-05T03:06:31.502Z,"28km SSE of Salina Cruz, Mexico",earthquake
2016-01-04T01:31:21.412Z,41.8577,-119.6342,11.3,1.5,ml,7,180.43,0.154,0.1958,nn,nn00525283,2016-01-04T01:56:57.414Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-04T01:30:00.000Z,51.5794,-173.8692,14,2.4,ml,,,,0.5,ak,ak12441426,2016-01-07T00:38:10.752Z,"72km SSE of Atka, Alaska",earthquake
2016-01-04T01:17:24.392Z,41.8762,-119.6181,7.1,1.1,ml,5,220.99,0.152,0.1635,nn,nn00525329,2016-01-04T13:06:08.314Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-04T01:11:40.000Z,55.1235,-157.4972,19.2,3.4,ml,,,,0.57,ak,ak12441425,2016-01-07T00:37:54.700Z,"137km ENE of Chernabura Island, Alaska",earthquake
2016-01-04T01:09:29.380Z,41.8712,-119.6175,6.9,1,ml,5,221.8,0.156,0.0938,nn,nn00525282,2016-01-04T01:35:22.255Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-04T01:07:33.284Z,41.6551,-120.5162,7,1.3,ml,7,157.24,0.294,0.1209,nn,nn00525349,2016-01-04T17:47:28.366Z,"18km N of Alturas, California",earthquake
2016-01-04T01:04:59.671Z,41.8634,-119.6174,10,3.1,ml,8,76.14,0.16,0.2067,nn,nn00525272,2016-01-04T02:28:59.639Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-04T01:04:23.000Z,60.513,-150.9579,54.4,1.5,ml,,,,0.67,ak,ak12441424,2016-01-07T00:37:38.732Z,"6km ENE of Soldotna, Alaska",earthquake
2016-01-04T01:03:35.362Z,41.8848,-119.6125,8.2,1.5,ml,5,219.73,0.152,0.0836,nn,nn00525280,2016-01-04T01:29:14.218Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-04T01:03:03.000Z,63.0708,-151.4919,13.8,1,ml,,,,0.79,ak,ak12441423,2016-01-07T00:37:36.674Z,"109km NW of Talkeetna, Alaska",earthquake
2016-01-04T00:53:34.936Z,41.8414,-119.6154,8.8,2.4,ml,8,76.79,0.175,0.1566,nn,nn00525267,2016-01-04T01:04:23.752Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-04T00:47:38.450Z,33.2773333,-116.2566667,3.27,1.51,ml,52,52,0.08444,0.17,ci,ci37510024,2016-01-06T18:52:50.630Z,"11km ENE of Borrego Springs, California",earthquake
2016-01-04T00:38:20.426Z,41.8521,-119.6138,6.7,1.7,ml,5,209.96,0.169,0.2112,nn,nn00525278,2016-01-04T01:26:09.310Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-04T00:37:38.663Z,41.8515,-119.615,6.9,1.2,ml,6,209.98,0.169,0.1613,nn,nn00525277,2016-01-04T01:23:04.867Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-04T00:26:35.681Z,41.847,-119.6225,8.8,2.3,ml,7,75.34,0.168,0.1706,nn,nn00525263,2016-01-04T01:23:04.185Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-04T00:23:31.671Z,41.8453,-119.6223,5.6,1,ml,5,225.85,0.169,0.1212,nn,nn00525276,2016-01-04T01:19:58.501Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-04T00:14:58.058Z,41.839,-119.6176,3.7,1.4,ml,5,226.92,0.176,0.1961,nn,nn00525273,2016-01-04T01:10:33.675Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-04T00:11:20.963Z,41.8453,-119.6185,9.3,2.1,ml,8,134.04,0.171,0.1991,nn,nn00525259,2016-01-04T00:36:30.631Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-04T00:09:28.000Z,63.2498,-145.1768,4.7,1.2,ml,,,,0.67,ak,ak12441421,2016-01-07T00:37:26.561Z,"69km S of Deltana, Alaska",earthquake
2016-01-04T00:07:53.270Z,-40.76,176.7248,25.45,4.6,mb,,203,0.372,0.68,us,us10004b3a,2016-01-04T00:29:29.943Z,"45km ENE of Castlepoint, New Zealand",earthquake
2016-01-04T00:05:34.000Z,64.9946,-147.3047,0,2,ml,,,,0.63,ak,ak12416593,2016-01-07T00:37:18.856Z,"24km NNE of Badger, Alaska",earthquake
2016-01-03T23:51:15.586Z,41.8479,-119.6234,10.2,2.6,ml,8,133.66,0.166,0.1957,nn,nn00525257,2016-01-04T01:05:56.040Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T23:51:15.080Z,36.4561653,-121.0153351,0.14,2.46,md,14,178,0.0729,0.33,nc,nc72573315,2016-01-03T23:52:52.180Z,"25km NE of Greenfield, California",earthquake
2016-01-03T23:49:00.660Z,41.8525,-119.6092,7.4,3.1,ml,5,75.62,0.172,0.1448,nn,nn00525256,2016-01-04T00:22:42.040Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-03T23:48:06.000Z,61.0795,-151.1027,69.8,1.6,ml,,,,0.56,ak,ak12416586,2016-01-04T00:25:45.170Z,"44km NNE of Nikiski, Alaska",earthquake
2016-01-03T23:29:17.796Z,38.6604,-118.7877,10.7,1.3,ml,8,147.44,0.21,0.1033,nn,nn00525254,2016-01-04T17:25:36.803Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-03T23:10:16.199Z,39.4323,-119.7826,9.6,1.4,ml,27,47.29,0.045,0.1478,nn,nn00525249,2016-01-04T18:06:25.853Z,"11km SSE of Reno, Nevada",earthquake
2016-01-03T23:07:40.498Z,41.8525,-119.6162,9.4,1.1,ml,6,209.86,0.168,0.1976,nn,nn00525248,2016-01-03T23:37:23.635Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-03T23:05:22.130Z,24.8339,93.6556,55,6.7,mww,,19,5.346,1.05,us,us10004b2n,2016-01-07T12:55:11.760Z,"29km W of Imphal, India",earthquake
2016-01-03T22:47:13.372Z,41.8808,-119.5885,7.7,2.7,ml,8,77.02,0.169,0.1838,nn,nn00525246,2016-01-05T00:38:19.069Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-03T22:40:59.531Z,41.8966,-119.6002,5.9,1,ml,5,218.16,0.155,0.0856,nn,nn00525288,2016-01-04T01:47:44.838Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T22:39:55.000Z,65.5779,-148.4649,0,2.3,ml,,,,0.72,ak,ak12415487,2016-01-03T23:04:57.271Z,"84km NNW of Ester, Alaska",earthquake
2016-01-03T22:39:33.506Z,41.8767,-119.6154,7.4,1.3,ml,5,220.96,0.154,0.1331,nn,nn00525271,2016-01-04T01:07:28.743Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T22:38:04.922Z,41.863,-119.6185,10.6,2,ml,8,180.72,0.16,0.2158,nn,nn00525244,2016-01-03T23:00:17.557Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T22:33:08.550Z,46.1925,-122.1791667,3.946,1.14,ml,13,143,0.02283,0.12,uw,uw61116381,2016-01-04T19:40:20.740Z,"37km NNE of Amboy, Washington",earthquake
2016-01-03T22:26:10.840Z,32.8218333,-115.593,14.07,1.96,ml,27,106,0.06029,0.23,ci,ci37510016,2016-01-04T18:48:15.310Z,"4km SW of Imperial, California",earthquake
2016-01-03T22:13:23.266Z,41.8571,-119.6316,7.2,1,ml,5,223.77,0.156,0.1869,nn,nn00525270,2016-01-04T01:01:14.193Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T22:12:31.047Z,41.8665,-119.6166,5.9,1.7,ml,5,222.58,0.159,0.1181,nn,nn00525269,2016-01-04T01:01:13.643Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T22:08:10.547Z,41.8456,-119.6021,8.8,1.8,ml,8,182.77,0.18,0.2352,nn,nn00525241,2016-01-03T23:28:06.772Z,"72km ESE of Lakeview, Oregon",earthquake
2016-01-03T22:06:27.471Z,41.8571,-119.6122,9.7,1.6,ml,8,181.44,0.167,0.2069,nn,nn00525240,2016-01-03T22:48:01.525Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-03T22:02:27.926Z,41.8687,-119.6173,7.8,1.7,ml,5,222.2,0.157,0.1248,nn,nn00525268,2016-01-04T00:58:09.397Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T22:01:11.853Z,41.8527,-119.6065,10.2,1.8,ml,7,194.25,0.173,0.1878,nn,nn00525239,2016-01-03T22:38:49.073Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-03T21:59:21.000Z,64.9904,-150.9064,4.9,1.4,ml,,,,0.61,ak,ak12415483,2016-01-03T22:26:25.864Z,"12km W of Manley Hot Springs, Alaska",earthquake
2016-01-03T21:59:18.500Z,40.4140015,-124.5680008,15.3,2.22,md,11,277,0.2354,0.09,nc,nc72573295,2016-01-03T22:00:49.900Z,"31km SW of Ferndale, California",earthquake
2016-01-03T21:56:24.360Z,35.8071671,-120.7724991,6.26,1.75,md,24,78,0.1128,0.05,nc,nc72573285,2016-01-03T21:57:57.680Z,"9km NW of San Miguel, California",earthquake
2016-01-03T21:55:48.161Z,41.8586,-119.6073,9.7,3.1,ml,8,75.92,0.169,0.1924,nn,nn00525237,2016-01-03T22:20:56.001Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-03T21:53:55.107Z,41.8662,-119.6195,6.2,1,ml,5,222.56,0.157,0.0856,nn,nn00525236,2016-01-04T00:55:05.208Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T21:38:49.200Z,36.0695,-97.214,4.965,3.3,ml,,80,,0.76,us,us10004b27,2016-01-05T05:17:44.355Z,"14km WSW of Stillwater, Oklahoma",earthquake
2016-01-03T21:36:03.277Z,41.8684,-119.6192,6.7,1.7,ml,4,222.21,0.156,0.0654,nn,nn00525265,2016-01-04T00:52:00.613Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T21:29:45.026Z,37.422,-115.0626,0.1,1,ml,5,111.09,0.018,0.153,nn,nn00525351,2016-01-05T00:34:41.709Z,"11km NE of Alamo, Nevada",earthquake
2016-01-03T21:28:55.297Z,41.8781,-119.6153,7.2,1.2,ml,5,220.75,0.153,0.0681,nn,nn00525287,2016-01-04T17:47:23.864Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T21:19:40.724Z,37.3466,-113.7678,2.6,1.2,ml,8,83.66,0.135,0.1941,nn,nn00525232,2016-01-04T00:51:59.253Z,"21km NNW of Ivins, Utah",earthquake
2016-01-03T21:17:30.200Z,17.8103,-66.7041,12,2.3,Md,8,226.8,0.23356197,0.25,pr,pr16003000,2016-01-03T23:24:39.222Z,"20km S of Tallaboa, Puerto Rico",earthquake
2016-01-03T21:01:13.000Z,64.5676,-147.8724,17,1.3,ml,,,,0.53,ak,ak12414416,2016-01-03T21:28:22.912Z,"30km SSW of Badger, Alaska",earthquake
2016-01-03T20:56:28.970Z,36.1105,-97.2181,6.57,2.7,mb_lg,,64,0.236,0.26,us,us10004b21,2016-01-05T05:18:13.843Z,"14km W of Stillwater, Oklahoma",earthquake
2016-01-03T20:33:07.000Z,58.538,-154.153,90.3,3.4,ml,,,,0.54,ak,ak12414404,2016-01-04T00:44:23.340Z,"111km N of Larsen Bay, Alaska",earthquake
2016-01-03T20:24:18.180Z,19.3625,-155.0793333,7.813,1.46,md,41,154,0.03001,0.11,hv,hv61141956,2016-01-04T22:13:04.710Z,"16km S of Fern Acres, Hawaii",earthquake
2016-01-03T20:21:47.990Z,38.8320007,-122.7836685,1.79,1.13,md,5,140,0.01201,0,nc,nc72573270,2016-01-03T20:23:22.220Z,"5km WNW of Cobb, California",earthquake
2016-01-03T20:17:31.000Z,59.6275,-149.2108,7.8,2.5,ml,,,,0.77,ak,ak12414402,2016-01-03T20:49:28.608Z,"54km SSE of Seward, Alaska",earthquake
2016-01-03T19:53:52.870Z,37.3468333,-98.0241667,5.76,1.9,ml,15,265,0.05359,0.03,ismpkansas,ismpkansas70165103,2016-01-06T18:29:21.340Z,"6km N of Harper, Kansas",earthquake
2016-01-03T19:00:37.200Z,38.5294991,-122.4353333,9.77,2.45,md,28,92,0.1132,0.19,nc,nc72573250,2016-01-03T19:23:27.609Z,"3km E of Deer Park, California",earthquake
2016-01-03T18:54:40.513Z,41.8658,-119.6107,6.2,1.7,ml,5,222.82,0.163,0.1569,nn,nn00525224,2016-01-03T20:10:56.629Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T18:40:08.641Z,41.858,-119.6112,6.6,1.6,ml,6,209.55,0.167,0.1974,nn,nn00525286,2016-01-04T01:41:36.229Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-03T18:36:56.302Z,41.8683,-119.6059,10.1,1.9,ml,8,180.87,0.164,0.172,nn,nn00525222,2016-01-03T20:04:42.808Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T18:35:31.180Z,19.1706667,-155.4458333,36.927,1.77,md,26,157,0.02161,0.08,hv,hv61141916,2016-01-04T23:55:37.150Z,"5km SE of Pahala, Hawaii",earthquake
2016-01-03T18:27:06.950Z,38.8423347,-122.8286667,1.99,2.21,md,31,54,0.006508,0.03,nc,nc72573235,2016-01-03T18:29:07.784Z,"9km WNW of Cobb, California",earthquake
2016-01-03T18:20:28.000Z,60.6567,-151.9893,14.8,1.7,ml,,,,0.35,ak,ak12413335,2016-01-03T18:49:19.377Z,"38km W of Nikiski, Alaska",earthquake
2016-01-03T17:30:40.780Z,34.379,-116.3971667,10.13,1.38,ml,18,113,0.08814,0.19,ci,ci37509992,2016-01-04T14:06:29.140Z,"28km NNW of Joshua Tree, California",earthquake
2016-01-03T17:14:35.810Z,38.8255005,-122.7821655,1.42,1.32,md,25,40,0.01078,0.03,nc,nc72573195,2016-01-03T17:16:12.250Z,"5km W of Cobb, California",earthquake
2016-01-03T17:09:16.400Z,38.8223343,-122.8428345,2.03,1.36,md,27,64,0.006146,0.02,nc,nc72573190,2016-01-03T17:10:55.700Z,"9km NW of The Geysers, California",earthquake
2016-01-03T17:07:57.300Z,-4.7554,140.0725,73.27,4.2,mb,,147,7.762,0.41,us,us10004b1l,2016-01-03T21:36:40.817Z,"148km N of Tanahmerah, Indonesia",earthquake
2016-01-03T17:02:10.510Z,35.6689,-97.3979,6.88,2.4,mb_lg,,59,0.089,0.74,us,us10004b1g,2016-01-05T05:08:26.719Z,"7km ENE of Edmond, Oklahoma",earthquake
2016-01-03T16:56:31.000Z,62.0726,-150.396,54.1,1.9,ml,8,118.799990496001,0.3440548,0.42,ak,ak12411213,2016-01-03T17:35:50.186Z,"30km WSW of Y, Alaska",earthquake
2016-01-03T16:56:06.120Z,19.3866667,-155.2441667,2.731,2.1,ml,29,68,0.006841,0.06,hv,hv61141866,2016-01-05T00:24:04.180Z,"4km S of Volcano, Hawaii",earthquake
2016-01-03T16:51:54.700Z,-14.9035,167.8265,12.74,4.7,mb,,110,0.808,0.88,us,us10004b1e,2016-01-03T19:11:57.033Z,"85km E of Port-Olry, Vanuatu",earthquake
2016-01-03T16:49:10.380Z,41.8846,-119.5999,5.4,1.4,ml,6,207.62,0.16,0.1181,nn,nn00525204,2016-01-03T17:49:00.239Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T16:47:32.240Z,35.6545,67.5629,19.96,4.1,mb,,157,1.645,0.81,us,us10004b1c,2016-01-03T18:07:00.592Z,"77km ESE of Lab-Sar, Afghanistan",earthquake
2016-01-03T16:47:07.670Z,19.3938333,-155.2496667,0.982,3.44,ml,45,44,0.008424,0.18,hv,hv61141856,2016-01-04T23:11:25.743Z,"4km SSW of Volcano, Hawaii",earthquake
2016-01-03T16:47:00.970Z,35.6796,-97.3995,5,2.7,mb_lg,,73,0.1,0.4,us,us10004b1b,2016-01-03T17:26:05.583Z,"7km ENE of Edmond, Oklahoma",earthquake
2016-01-03T16:44:07.829Z,41.8713,-119.6165,5.6,1.5,ml,5,221.81,0.156,0.0953,nn,nn00525210,2016-01-03T17:49:00.915Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T16:33:07.630Z,47.3881667,-121.6188333,17.427,1.73,ml,17,190,0.1004,0.12,uw,uw61116306,2016-01-04T20:19:34.870Z,"13km SE of Riverbend, Washington",earthquake
2016-01-03T16:31:44.125Z,41.8792,-119.5996,5.2,1.5,ml,5,220.96,0.163,0.0854,nn,nn00525209,2016-01-03T17:45:53.872Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T16:01:49.787Z,41.8766,-119.6082,4.9,1.1,ml,5,221.16,0.158,0.1129,nn,nn00525285,2016-01-04T01:38:29.994Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T16:00:48.853Z,41.8772,-119.6134,6.7,1.6,ml,6,207.8,0.155,0.0689,nn,nn00525382,2016-01-04T21:39:54.864Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T16:00:28.468Z,41.8702,-119.6092,5.3,1.3,ml,5,222.16,0.161,0.1266,nn,nn00525199,2016-01-04T21:39:54.434Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T15:59:18.230Z,36.5631676,-121.1591644,3.9,2.29,md,13,121,0.08506,0.07,nc,nc72573175,2016-01-03T16:23:27.866Z,"21km NE of Soledad, California",earthquake
2016-01-03T15:51:43.317Z,41.8704,-119.6073,6.3,1.3,ml,5,222.17,0.162,0.1014,nn,nn00525214,2016-01-03T17:55:13.588Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T15:44:31.510Z,29.4538,104.1309,10,4.6,mb,,56,4.73,0.68,us,us10004b17,2016-01-03T17:43:07.589Z,"12km NE of Luocheng, China",earthquake
2016-01-03T15:35:23.944Z,41.8685,-119.6,10.7,4.1,ml,8,76.4,0.168,0.2164,nn,nn00525194,2016-01-03T18:23:56.778Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-03T15:22:34.330Z,38.8251648,-122.8556671,1.83,1.18,md,17,76,0.002557,0.03,nc,nc72573165,2016-01-03T15:24:13.260Z,"10km WNW of The Geysers, California",earthquake
2016-01-03T15:21:12.000Z,62.1255,-149.6671,51.2,1.9,ml,,,,0.85,ak,ak12410149,2016-01-03T15:50:27.751Z,"10km ESE of Y, Alaska",earthquake
2016-01-03T15:17:53.569Z,41.875,-119.6026,6.1,1.5,ml,5,192.6,0.163,0.1446,nn,nn00525198,2016-01-03T16:25:50.176Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T14:56:46.970Z,48.1101667,-121.7351667,75.114,1.39,ml,14,68,0.1544,0.2,uw,uw61116286,2016-01-04T20:44:55.470Z,"17km E of Granite Falls, Washington",earthquake
2016-01-03T14:43:52.190Z,35.6431656,-120.9381638,4.44,1.42,md,25,65,0.05611,0.04,nc,nc72573155,2016-01-03T14:45:26.860Z,"10km SSW of Lake Nacimiento, California",earthquake
2016-01-03T14:43:08.000Z,63.833,-148.9457,100,2.8,ml,,,,0.51,ak,ak12409081,2016-01-03T15:14:53.743Z,"2km SSE of Healy, Alaska",earthquake
2016-01-03T14:39:27.480Z,23.1371,142.5931,121.4,4.8,mb,,66,3.958,0.75,us,us10004b12,2016-01-03T17:05:32.732Z,"222km SE of Iwo Jima, Japan",earthquake
2016-01-03T14:21:04.000Z,62.1343,-149.2427,23.2,1.7,ml,,,,0.93,ak,ak12409078,2016-01-03T14:37:15.775Z,"31km E of Y, Alaska",earthquake
2016-01-03T14:05:50.650Z,35.8031654,-120.7743301,6.96,1.72,md,29,69,0.1104,0.07,nc,nc72573150,2016-01-03T14:09:09.496Z,"9km NW of San Miguel, California",earthquake
2016-01-03T14:03:27.450Z,36.7729,-117.6085,15,1.9,ml,6,213.83,1.14,,nn,nn00525190,2016-01-03T16:22:41.218Z,"44km ENE of Lone Pine, California",not reported
2016-01-03T14:01:35.340Z,38.8030014,-122.7695007,0.4,1.12,md,16,62,0.01346,0.02,nc,nc72573140,2016-01-03T14:03:10.140Z,"3km NNW of The Geysers, California",earthquake
2016-01-03T14:01:30.240Z,24.6107,122.1443,69.92,4.4,mb,,64,0.663,1.07,us,us10004b0v,2016-01-03T15:16:01.119Z,"29km E of Su'ao, Taiwan",earthquake
2016-01-03T13:51:05.730Z,35.8133316,-120.7945023,9.53,2.01,md,9,207,0.1873,0.03,nc,nc72573135,2016-01-03T15:56:02.761Z,"11km NW of San Miguel, California",earthquake
2016-01-03T13:49:51.690Z,35.8076668,-120.7754974,6.1,2,md,32,78,0.1105,0.07,nc,nc72573130,2016-01-03T13:52:55.430Z,"9km NW of San Miguel, California",earthquake
